Year,Make,Model,Category,updatedAt,mmy,mmy2
2017,Lamborghini,Aventador,"Coupe, Convertible",2020-01-27T20:44:18.441Z,Lamborghini Aventador 2017,Lamborghini Aventador 2017
2017,Lamborghini,Huracan,"Coupe, Convertible",2020-01-27T20:44:18.441Z,Lamborghini Huracan 2017,Lamborghini Huracan 2017
2017,Kia,Soul-Ev,Wagon,2020-01-27T20:44:18.441Z,Kia Soul-Ev 2017,Kia Soul-Ev 2017
2017,Kia,Optima-Plug-In-Hybrid,Sedan,2020-01-27T20:44:18.441Z,Kia Optima-Plug-In-Hybrid 2017,Kia Optima-Plug-In-Hybrid 2017
2017,Land-Rover,Discovery-Sport,SUV,2020-01-27T20:44:18.441Z,Land-Rover Discovery-Sport 2017,Land-Rover Discovery-Sport 2017
2017,Kia,Sportage,SUV,2020-01-27T20:44:18.441Z,Kia Sportage 2017,Kia Sportage 2017
2017,Lexus,Gx,SUV,2020-01-27T20:44:18.441Z,Lexus Gx 2017,Lexus Gx 2017
2017,Lexus,Is,Sedan,2020-01-27T20:44:18.441Z,Lexus Is 2017,Lexus Is 2017
2017,Lexus,Ct,Hatchback,2020-01-27T20:44:18.441Z,Lexus Ct 2017,Lexus Ct 2017
2017,Lexus,Gs,Sedan,2020-01-27T20:44:18.441Z,Lexus Gs 2017,Lexus Gs 2017
2017,Land-Rover,Range-Rover-Evoque,SUV,2020-01-27T20:44:18.441Z,Land-Rover Range-Rover-Evoque 2017,Land-Rover Range-Rover-Evoque 2017
2017,Lexus,Lx,SUV,2020-01-27T20:44:18.441Z,Lexus Lx 2017,Lexus Lx 2017
2017,Mazda,Cx-3,SUV,2020-01-27T20:44:18.441Z,Mazda Cx-3 2017,Mazda Cx-3 2017
2017,Lincoln,Navigator,SUV,2020-01-27T20:44:18.441Z,Lincoln Navigator 2017,Lincoln Navigator 2017
2017,Mercedes-Benz,C-Class,"Coupe, Sedan, Convertible",2020-01-27T20:44:18.441Z,Mercedes-Benz C-Class 2017,Mercedes-Benz C-Class 2017
2017,Mercedes-Benz,Mercedes-Amg-C-Class,"Convertible, Sedan, Coupe",2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-C-Class 2017,Mercedes-Benz Mercedes-Amg-C-Class 2017
2017,Mazda,Mx-5-Miata-Rf,Convertible,2020-01-27T20:44:18.441Z,Mazda Mx-5-Miata-Rf 2017,Mazda Mx-5-Miata-Rf 2017
2017,Mazda,Mazda6,Sedan,2020-01-27T20:44:18.441Z,Mazda Mazda6 2017,Mazda Mazda6 2017
2017,Lexus,Rc,Coupe,2020-01-27T20:44:18.441Z,Lexus Rc 2017,Lexus Rc 2017
2017,Lexus,Rx,SUV,2020-01-27T20:44:18.441Z,Lexus Rx 2017,Lexus Rx 2017
2017,Lincoln,Continental,Sedan,2020-01-27T20:44:18.441Z,Lincoln Continental 2017,Lincoln Continental 2017
2017,Lincoln,Mkx,SUV,2020-01-27T20:44:18.441Z,Lincoln Mkx 2017,Lincoln Mkx 2017
2017,Maserati,Ghibli,Sedan,2020-01-27T20:44:18.441Z,Maserati Ghibli 2017,Maserati Ghibli 2017
2017,Lincoln,Navigator-L,SUV,2020-01-27T20:44:18.441Z,Lincoln Navigator-L 2017,Lincoln Navigator-L 2017
2017,Mclaren,570S,Coupe,2020-01-27T20:44:18.441Z,Mclaren 570S 2017,Mclaren 570S 2017
2017,Mazda,Mx-5-Miata,Convertible,2020-01-27T20:44:18.441Z,Mazda Mx-5-Miata 2017,Mazda Mx-5-Miata 2017
2017,Lincoln,Mkt,SUV,2020-01-27T20:44:18.441Z,Lincoln Mkt 2017,Lincoln Mkt 2017
2017,Maserati,Levante,SUV,2020-01-27T20:44:18.441Z,Maserati Levante 2017,Maserati Levante 2017
2017,Mercedes-Benz,E-Class,"Convertible, Sedan, Coupe, Wagon",2020-01-27T20:44:18.441Z,Mercedes-Benz E-Class 2017,Mercedes-Benz E-Class 2017
2017,Lincoln,Mkc,SUV,2020-01-27T20:44:18.441Z,Lincoln Mkc 2017,Lincoln Mkc 2017
2017,Lincoln,Mkz,Sedan,2020-01-27T20:44:18.441Z,Lincoln Mkz 2017,Lincoln Mkz 2017
2017,Lexus,Es,Sedan,2020-01-27T20:44:18.441Z,Lexus Es 2017,Lexus Es 2017
2017,Maserati,Granturismo,"Coupe, Convertible",2020-01-27T20:44:18.441Z,Maserati Granturismo 2017,Maserati Granturismo 2017
2017,Mercedes-Benz,Glc-Coupe,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Glc-Coupe 2017,Mercedes-Benz Glc-Coupe 2017
2017,Mazda,Cx-5,SUV,2020-01-27T20:44:18.441Z,Mazda Cx-5 2017,Mazda Cx-5 2017
2017,Mercedes-Benz,Gle,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Gle 2017,Mercedes-Benz Gle 2017
2017,Mercedes-Benz,Glc,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Glc 2017,Mercedes-Benz Glc 2017
2017,Lexus,Nx,SUV,2020-01-27T20:44:18.441Z,Lexus Nx 2017,Lexus Nx 2017
2017,Lotus,Evora-400,Coupe,2020-01-27T20:44:18.441Z,Lotus Evora-400 2017,Lotus Evora-400 2017
2017,Mazda,Mazda3,"Hatchback, Sedan",2020-01-27T20:44:18.441Z,Mazda Mazda3 2017,Mazda Mazda3 2017
2017,Mclaren,570Gt,Coupe,2020-01-27T20:44:18.441Z,Mclaren 570Gt 2017,Mclaren 570Gt 2017
2017,Mazda,Cx-9,SUV,2020-01-27T20:44:18.441Z,Mazda Cx-9 2017,Mazda Cx-9 2017
2017,Maserati,Quattroporte,Sedan,2020-01-27T20:44:18.441Z,Maserati Quattroporte 2017,Maserati Quattroporte 2017
2017,Mercedes-Benz,Cls,Sedan,2020-01-27T20:44:18.441Z,Mercedes-Benz Cls 2017,Mercedes-Benz Cls 2017
2017,Mercedes-Benz,Cla,Sedan,2020-01-27T20:44:18.441Z,Mercedes-Benz Cla 2017,Mercedes-Benz Cla 2017
2017,Mercedes-Benz,B-Class,Hatchback,2020-01-27T20:44:18.441Z,Mercedes-Benz B-Class 2017,Mercedes-Benz B-Class 2017
2017,Mercedes-Benz,Mercedes-Amg-E-Class,Sedan,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-E-Class 2017,Mercedes-Benz Mercedes-Amg-E-Class 2017
2017,Mercedes-Benz,G-Class,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz G-Class 2017,Mercedes-Benz G-Class 2017
2017,Mercedes-Benz,Gla,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Gla 2017,Mercedes-Benz Gla 2017
2017,Mercedes-Benz,Mercedes-Amg-Cls,Sedan,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Cls 2017,Mercedes-Benz Mercedes-Amg-Cls 2017
2017,Mercedes-Benz,Mercedes-Amg-Cla,Sedan,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Cla 2017,Mercedes-Benz Mercedes-Amg-Cla 2017
2017,Mercedes-Benz,Mercedes-Amg-Gls,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Gls 2017,Mercedes-Benz Mercedes-Amg-Gls 2017
2017,Mercedes-Benz,Mercedes-Amg-Sl,Convertible,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Sl 2017,Mercedes-Benz Mercedes-Amg-Sl 2017
2017,Mercedes-Benz,Mercedes-Amg-Glc,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Glc 2017,Mercedes-Benz Mercedes-Amg-Glc 2017
2017,Mercedes-Benz,Mercedes-Amg-Gle-Coupe,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Gle-Coupe 2017,Mercedes-Benz Mercedes-Amg-Gle-Coupe 2017
2017,Mercedes-Benz,Mercedes-Amg-Gla,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Gla 2017,Mercedes-Benz Mercedes-Amg-Gla 2017
2017,Mercedes-Benz,Sl,Convertible,2020-01-27T20:44:18.442Z,Mercedes-Benz Sl 2017,Mercedes-Benz Sl 2017
2017,Mercedes-Benz,Sprinter-2500-Cargo,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Sprinter-2500-Cargo 2017,Mercedes-Benz Sprinter-2500-Cargo 2017
2017,Mercedes-Benz,Metris-Cargo,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Metris-Cargo 2017,Mercedes-Benz Metris-Cargo 2017
2017,Mercedes-Benz,Gls,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Gls 2017,Mercedes-Benz Gls 2017
2017,Mercedes-Benz,Mercedes-Maybach-S-Class,Sedan,2020-01-27T20:44:18.442Z,Mercedes-Benz Mercedes-Maybach-S-Class 2017,Mercedes-Benz Mercedes-Maybach-S-Class 2017
2017,Mercedes-Benz,Mercedes-Amg-G-Class,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-G-Class 2017,Mercedes-Benz Mercedes-Amg-G-Class 2017
2017,Mercedes-Benz,Sprinter-3500-Xd-Cargo,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Sprinter-3500-Xd-Cargo 2017,Mercedes-Benz Sprinter-3500-Xd-Cargo 2017
2017,Mercedes-Benz,Sprinter-2500-Passenger,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Sprinter-2500-Passenger 2017,Mercedes-Benz Sprinter-2500-Passenger 2017
2017,Mercedes-Benz,Metris-Worker-Passenger,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Metris-Worker-Passenger 2017,Mercedes-Benz Metris-Worker-Passenger 2017
2017,Mercedes-Benz,Mercedes-Amg-Gle,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Gle 2017,Mercedes-Benz Mercedes-Amg-Gle 2017
2017,Mercedes-Benz,Mercedes-Amg-Glc-Coupe,SUV,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Glc-Coupe 2017,Mercedes-Benz Mercedes-Amg-Glc-Coupe 2017
2017,Mercedes-Benz,Mercedes-Amg-S-Class,"Sedan, Coupe, Convertible",2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-S-Class 2017,Mercedes-Benz Mercedes-Amg-S-Class 2017
2017,Mercedes-Benz,Mercedes-Amg-Gt,Coupe,2020-01-27T20:44:18.441Z,Mercedes-Benz Mercedes-Amg-Gt 2017,Mercedes-Benz Mercedes-Amg-Gt 2017
2017,Mercedes-Benz,Sprinter-3500-Cargo,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Sprinter-3500-Cargo 2017,Mercedes-Benz Sprinter-3500-Cargo 2017
2017,Mercedes-Benz,S-Class,"Sedan, Convertible, Coupe",2020-01-27T20:44:18.442Z,Mercedes-Benz S-Class 2017,Mercedes-Benz S-Class 2017
2017,Mercedes-Benz,Metris-Worker-Cargo,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Metris-Worker-Cargo 2017,Mercedes-Benz Metris-Worker-Cargo 2017
2017,Mercedes-Benz,Slc,Convertible,2020-01-27T20:44:18.442Z,Mercedes-Benz Slc 2017,Mercedes-Benz Slc 2017
2017,Mercedes-Benz,Mercedes-Amg-Slc,Convertible,2020-01-27T20:44:18.442Z,Mercedes-Benz Mercedes-Amg-Slc 2017,Mercedes-Benz Mercedes-Amg-Slc 2017
2017,Mercedes-Benz,Metris-Passenger,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Metris-Passenger 2017,Mercedes-Benz Metris-Passenger 2017
2017,Mercedes-Benz,Sprinter-2500-Crew,Van/Minivan,2020-01-27T20:44:18.442Z,Mercedes-Benz Sprinter-2500-Crew 2017,Mercedes-Benz Sprinter-2500-Crew 2017
2017,Mini,Clubman,Hatchback,2020-01-27T20:44:18.476Z,Mini Clubman 2017,Mini Clubman 2017
2017,Mini,Convertible,Convertible,2020-01-27T20:44:18.476Z,Mini Convertible 2017,Mini Convertible 2017
2017,Mercedes-Benz,Sprinter-Worker-Cargo,Van/Minivan,2020-01-27T20:44:18.476Z,Mercedes-Benz Sprinter-Worker-Cargo 2017,Mercedes-Benz Sprinter-Worker-Cargo 2017
2017,Mercedes-Benz,Sprinter-Worker-Passenger,Van/Minivan,2020-01-27T20:44:18.476Z,Mercedes-Benz Sprinter-Worker-Passenger 2017,Mercedes-Benz Sprinter-Worker-Passenger 2017
2017,Mitsubishi,Mirage,Hatchback,2020-01-27T20:44:18.476Z,Mitsubishi Mirage 2017,Mitsubishi Mirage 2017
2017,Mini,Hardtop-2-Door,Hatchback,2020-01-27T20:44:18.476Z,Mini Hardtop-2-Door 2017,Mini Hardtop-2-Door 2017
2017,Nissan,370Z,"Coupe, Convertible",2020-01-27T20:44:18.476Z,Nissan 370Z 2017,Nissan 370Z 2017
2017,Mitsubishi,Lancer,Sedan,2020-01-27T20:44:18.476Z,Mitsubishi Lancer 2017,Mitsubishi Lancer 2017
2017,Mini,Hardtop-4-Door,Hatchback,2020-01-27T20:44:18.476Z,Mini Hardtop-4-Door 2017,Mini Hardtop-4-Door 2017
2017,Nissan,Altima,Sedan,2020-01-27T20:44:18.476Z,Nissan Altima 2017,Nissan Altima 2017
2017,Mitsubishi,I-Miev,Hatchback,2020-01-27T20:44:18.476Z,Mitsubishi I-Miev 2017,Mitsubishi I-Miev 2017
2017,Mini,Countryman,SUV,2020-01-27T20:44:18.476Z,Mini Countryman 2017,Mini Countryman 2017
2017,Nissan,Quest,Van/Minivan,2020-01-27T20:44:18.476Z,Nissan Quest 2017,Nissan Quest 2017
2017,Mitsubishi,Outlander-Sport,SUV,2020-01-27T20:44:18.476Z,Mitsubishi Outlander-Sport 2017,Mitsubishi Outlander-Sport 2017
2017,Nissan,Frontier-King-Cab,Pickup,2020-01-27T20:44:18.476Z,Nissan Frontier-King-Cab 2017,Nissan Frontier-King-Cab 2017
2017,Nissan,Titan-King-Cab,Pickup,2020-01-27T20:44:18.477Z,Nissan Titan-King-Cab 2017,Nissan Titan-King-Cab 2017
2017,Nissan,Maxima,Sedan,2020-01-27T20:44:18.476Z,Nissan Maxima 2017,Nissan Maxima 2017
2017,Nissan,Armada,SUV,2020-01-27T20:44:18.476Z,Nissan Armada 2017,Nissan Armada 2017
2017,Nissan,Gt-R,Coupe,2020-01-27T20:44:18.476Z,Nissan Gt-R 2017,Nissan Gt-R 2017
2017,Nissan,Murano,SUV,2020-01-27T20:44:18.476Z,Nissan Murano 2017,Nissan Murano 2017
2017,Nissan,Nv200,Van/Minivan,2020-01-27T20:44:18.476Z,Nissan Nv200 2017,Nissan Nv200 2017
2017,Mitsubishi,Outlander,SUV,2020-01-27T20:44:18.476Z,Mitsubishi Outlander 2017,Mitsubishi Outlander 2017
2017,Nissan,Nv2500-Hd-Cargo,Van/Minivan,2020-01-27T20:44:18.476Z,Nissan Nv2500-Hd-Cargo 2017,Nissan Nv2500-Hd-Cargo 2017
2017,Mitsubishi,Mirage-G4,Sedan,2020-01-27T20:44:18.476Z,Mitsubishi Mirage-G4 2017,Mitsubishi Mirage-G4 2017
2017,Nissan,Nv3500-Hd-Passenger,Van/Minivan,2020-01-27T20:44:18.476Z,Nissan Nv3500-Hd-Passenger 2017,Nissan Nv3500-Hd-Passenger 2017
2017,Nissan,Rogue-Sport,SUV,2020-01-27T20:44:18.477Z,Nissan Rogue-Sport 2017,Nissan Rogue-Sport 2017
2017,Nissan,Nv1500-Cargo,Van/Minivan,2020-01-27T20:44:18.476Z,Nissan Nv1500-Cargo 2017,Nissan Nv1500-Cargo 2017
2017,Nissan,Pathfinder,SUV,2020-01-27T20:44:18.476Z,Nissan Pathfinder 2017,Nissan Pathfinder 2017
2017,Nissan,Titan-Crew-Cab,Pickup,2020-01-27T20:44:18.477Z,Nissan Titan-Crew-Cab 2017,Nissan Titan-Crew-Cab 2017
2017,Nissan,Juke,SUV,2020-01-27T20:44:18.476Z,Nissan Juke 2017,Nissan Juke 2017
2017,Nissan,Nv3500-Hd-Cargo,Van/Minivan,2020-01-27T20:44:18.476Z,Nissan Nv3500-Hd-Cargo 2017,Nissan Nv3500-Hd-Cargo 2017
2017,Nissan,Frontier-Crew-Cab,Pickup,2020-01-27T20:44:18.476Z,Nissan Frontier-Crew-Cab 2017,Nissan Frontier-Crew-Cab 2017
2017,Nissan,Leaf,Hatchback,2020-01-27T20:44:18.476Z,Nissan Leaf 2017,Nissan Leaf 2017
2017,Nissan,Titan-Xd-Single-Cab,Pickup,2020-01-27T20:44:18.477Z,Nissan Titan-Xd-Single-Cab 2017,Nissan Titan-Xd-Single-Cab 2017
2017,Ram,1500-Crew-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 1500-Crew-Cab 2017,Ram 1500-Crew-Cab 2017
2017,Ram,3500-Crew-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 3500-Crew-Cab 2017,Ram 3500-Crew-Cab 2017
2017,Ram,1500-Regular-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 1500-Regular-Cab 2017,Ram 1500-Regular-Cab 2017
2017,Nissan,Sentra,Sedan,2020-01-27T20:44:18.477Z,Nissan Sentra 2017,Nissan Sentra 2017
2017,Nissan,Titan-Xd-King-Cab,Pickup,2020-01-27T20:44:18.477Z,Nissan Titan-Xd-King-Cab 2017,Nissan Titan-Xd-King-Cab 2017
2017,Nissan,Versa,Sedan,2020-01-27T20:44:18.477Z,Nissan Versa 2017,Nissan Versa 2017
2017,Nissan,Rogue,SUV,2020-01-27T20:44:18.477Z,Nissan Rogue 2017,Nissan Rogue 2017
2017,Ram,2500-Mega-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 2500-Mega-Cab 2017,Ram 2500-Mega-Cab 2017
2017,Porsche,911,"Coupe, Convertible",2020-01-27T20:44:18.477Z,Porsche 911 2017,Porsche 911 2017
2017,Porsche,Panamera,Sedan,2020-01-27T20:44:18.477Z,Porsche Panamera 2017,Porsche Panamera 2017
2017,Nissan,Versa-Note,Hatchback,2020-01-27T20:44:18.477Z,Nissan Versa-Note 2017,Nissan Versa-Note 2017
2017,Porsche,Cayenne,SUV,2020-01-27T20:44:18.477Z,Porsche Cayenne 2017,Porsche Cayenne 2017
2017,Nissan,Titan-Xd-Crew-Cab,Pickup,2020-01-27T20:44:18.477Z,Nissan Titan-Xd-Crew-Cab 2017,Nissan Titan-Xd-Crew-Cab 2017
2017,Porsche,718-Boxster,Convertible,2020-01-27T20:44:18.477Z,Porsche 718-Boxster 2017,Porsche 718-Boxster 2017
2017,Ram,1500-Quad-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 1500-Quad-Cab 2017,Ram 1500-Quad-Cab 2017
2017,Porsche,Macan,SUV,2020-01-27T20:44:18.477Z,Porsche Macan 2017,Porsche Macan 2017
2017,Nissan,Titan-Single-Cab,Pickup,2020-01-27T20:44:18.477Z,Nissan Titan-Single-Cab 2017,Nissan Titan-Single-Cab 2017
2017,Porsche,718-Cayman,Coupe,2020-01-27T20:44:18.477Z,Porsche 718-Cayman 2017,Porsche 718-Cayman 2017
2017,Ram,Promaster-Window-Van,Van/Minivan,2020-01-27T20:44:18.477Z,Ram Promaster-Window-Van 2017,Ram Promaster-Window-Van 2017
2017,Ram,3500-Mega-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 3500-Mega-Cab 2017,Ram 3500-Mega-Cab 2017
2017,Ram,Promaster-Cargo-Van,Van/Minivan,2020-01-27T20:44:18.477Z,Ram Promaster-Cargo-Van 2017,Ram Promaster-Cargo-Van 2017
2017,Subaru,Forester,SUV,2020-01-27T20:44:18.477Z,Subaru Forester 2017,Subaru Forester 2017
2017,Toyota,Camry,Sedan,2020-01-27T20:44:18.477Z,Toyota Camry 2017,Toyota Camry 2017
2017,Smart,Fortwo-Cabrio,Convertible,2020-01-27T20:44:18.477Z,Smart Fortwo-Cabrio 2017,Smart Fortwo-Cabrio 2017
2017,Smart,Fortwo,Hatchback,2020-01-27T20:44:18.477Z,Smart Fortwo 2017,Smart Fortwo 2017
2017,Toyota,Avalon-Hybrid,Sedan,2020-01-27T20:44:18.477Z,Toyota Avalon-Hybrid 2017,Toyota Avalon-Hybrid 2017
2017,Smart,Fortwo-Electric-Drive,Hatchback,2020-01-27T20:44:18.477Z,Smart Fortwo-Electric-Drive 2017,Smart Fortwo-Electric-Drive 2017
2017,Ram,2500-Crew-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 2500-Crew-Cab 2017,Ram 2500-Crew-Cab 2017
2017,Ram,2500-Regular-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 2500-Regular-Cab 2017,Ram 2500-Regular-Cab 2017
2017,Rolls-Royce,Ghost,Sedan,2020-01-27T20:44:18.477Z,Rolls-Royce Ghost 2017,Rolls-Royce Ghost 2017
2017,Rolls-Royce,Dawn,Convertible,2020-01-27T20:44:18.477Z,Rolls-Royce Dawn 2017,Rolls-Royce Dawn 2017
2017,Tesla,Model-X,SUV,2020-01-27T20:44:18.477Z,Tesla Model-X 2017,Tesla Model-X 2017
2017,Subaru,Outback,SUV,2020-01-27T20:44:18.477Z,Subaru Outback 2017,Subaru Outback 2017
2017,Subaru,Impreza,"Wagon, Sedan",2020-01-27T20:44:18.477Z,Subaru Impreza 2017,Subaru Impreza 2017
2017,Ram,Promaster-City,Van/Minivan,2020-01-27T20:44:18.477Z,Ram Promaster-City 2017,Ram Promaster-City 2017
2017,Smart,Fortwo-Electric-Drive-Cabrio,Convertible,2020-01-27T20:44:18.477Z,Smart Fortwo-Electric-Drive-Cabrio 2017,Smart Fortwo-Electric-Drive-Cabrio 2017
2017,Rolls-Royce,Wraith,Coupe,2020-01-27T20:44:18.477Z,Rolls-Royce Wraith 2017,Rolls-Royce Wraith 2017
2017,Ram,3500-Regular-Cab,Pickup,2020-01-27T20:44:18.477Z,Ram 3500-Regular-Cab 2017,Ram 3500-Regular-Cab 2017
2017,Subaru,Brz,Coupe,2020-01-27T20:44:18.477Z,Subaru Brz 2017,Subaru Brz 2017
2017,Tesla,Model-S,Sedan,2020-01-27T20:44:18.477Z,Tesla Model-S 2017,Tesla Model-S 2017
2017,Toyota,Highlander,SUV,2020-01-27T20:44:18.477Z,Toyota Highlander 2017,Toyota Highlander 2017
2017,Toyota,Corolla,Sedan,2020-01-27T20:44:18.477Z,Toyota Corolla 2017,Toyota Corolla 2017
2017,Toyota,Prius-C,Hatchback,2020-01-27T20:44:18.477Z,Toyota Prius-C 2017,Toyota Prius-C 2017
2017,Subaru,Crosstrek,SUV,2020-01-27T20:44:18.477Z,Subaru Crosstrek 2017,Subaru Crosstrek 2017
2017,Subaru,Legacy,Sedan,2020-01-27T20:44:18.477Z,Subaru Legacy 2017,Subaru Legacy 2017
2017,Toyota,86,Coupe,2020-01-27T20:44:18.477Z,Toyota 86 2017,Toyota 86 2017
2017,Toyota,Avalon,Sedan,2020-01-27T20:44:18.477Z,Toyota Avalon 2017,Toyota Avalon 2017
2017,Toyota,Mirai,Sedan,2020-01-27T20:44:18.477Z,Toyota Mirai 2017,Toyota Mirai 2017
2017,Toyota,Prius,Hatchback,2020-01-27T20:44:18.477Z,Toyota Prius 2017,Toyota Prius 2017
2017,Toyota,Prius-Prime,Hatchback,2020-01-27T20:44:18.477Z,Toyota Prius-Prime 2017,Toyota Prius-Prime 2017
2017,Toyota,Sienna,Van/Minivan,2020-01-27T20:44:18.477Z,Toyota Sienna 2017,Toyota Sienna 2017
2017,Toyota,Prius-V,Wagon,2020-01-27T20:44:18.477Z,Toyota Prius-V 2017,Toyota Prius-V 2017
2017,Subaru,Wrx,Sedan,2020-01-27T20:44:18.477Z,Subaru Wrx 2017,Subaru Wrx 2017
2017,Toyota,Tundra-Double-Cab,Pickup,2020-01-27T20:44:18.477Z,Toyota Tundra-Double-Cab 2017,Toyota Tundra-Double-Cab 2017
2017,Toyota,4Runner,SUV,2020-01-27T20:44:18.477Z,Toyota 4Runner 2017,Toyota 4Runner 2017
2017,Toyota,Highlander-Hybrid,SUV,2020-01-27T20:44:18.477Z,Toyota Highlander-Hybrid 2017,Toyota Highlander-Hybrid 2017
2017,Toyota,Corolla-Im,Hatchback,2020-01-27T20:44:18.477Z,Toyota Corolla-Im 2017,Toyota Corolla-Im 2017
2017,Toyota,Rav4,SUV,2020-01-27T20:44:18.477Z,Toyota Rav4 2017,Toyota Rav4 2017
2017,Toyota,Camry-Hybrid,Sedan,2020-01-27T20:44:18.477Z,Toyota Camry-Hybrid 2017,Toyota Camry-Hybrid 2017
2017,Toyota,Sequoia,SUV,2020-01-27T20:44:18.477Z,Toyota Sequoia 2017,Toyota Sequoia 2017
2017,Toyota,Tacoma-Double-Cab,Pickup,2020-01-27T20:44:18.477Z,Toyota Tacoma-Double-Cab 2017,Toyota Tacoma-Double-Cab 2017
2017,Toyota,Land-Cruiser,SUV,2020-01-27T20:44:18.477Z,Toyota Land-Cruiser 2017,Toyota Land-Cruiser 2017
2017,Toyota,Tacoma-Access-Cab,Pickup,2020-01-27T20:44:18.477Z,Toyota Tacoma-Access-Cab 2017,Toyota Tacoma-Access-Cab 2017
2017,Toyota,Tundra-Crewmax,Pickup,2020-01-27T20:44:18.477Z,Toyota Tundra-Crewmax 2017,Toyota Tundra-Crewmax 2017
2017,Toyota,Rav4-Hybrid,SUV,2020-01-27T20:44:18.477Z,Toyota Rav4-Hybrid 2017,Toyota Rav4-Hybrid 2017
2017,Toyota,Tundra-Regular-Cab,Pickup,2020-01-27T20:44:18.477Z,Toyota Tundra-Regular-Cab 2017,Toyota Tundra-Regular-Cab 2017
2017,Toyota,Yaris-Ia,Sedan,2020-01-27T20:44:18.511Z,Toyota Yaris-Ia 2017,Toyota Yaris-Ia 2017
2017,Toyota,Yaris,Hatchback,2020-01-27T20:44:18.510Z,Toyota Yaris 2017,Toyota Yaris 2017
2017,Volkswagen,Cc,Sedan,2020-01-27T20:44:18.511Z,Volkswagen Cc 2017,Volkswagen Cc 2017
2017,Volkswagen,Beetle,"Hatchback, Convertible",2020-01-27T20:44:18.511Z,Volkswagen Beetle 2017,Volkswagen Beetle 2017
2017,Volkswagen,Touareg,SUV,2020-01-27T20:44:18.511Z,Volkswagen Touareg 2017,Volkswagen Touareg 2017
2017,Volkswagen,E-Golf,Hatchback,2020-01-27T20:44:18.511Z,Volkswagen E-Golf 2017,Volkswagen E-Golf 2017
2017,Volvo,S60,Sedan,2020-01-27T20:44:18.511Z,Volvo S60 2017,Volvo S60 2017
2017,Volkswagen,Golf-Alltrack,Wagon,2020-01-27T20:44:18.511Z,Volkswagen Golf-Alltrack 2017,Volkswagen Golf-Alltrack 2017
2017,Volkswagen,Jetta,Sedan,2020-01-27T20:44:18.511Z,Volkswagen Jetta 2017,Volkswagen Jetta 2017
2017,Volkswagen,Golf-Sportwagen,Wagon,2020-01-27T20:44:18.511Z,Volkswagen Golf-Sportwagen 2017,Volkswagen Golf-Sportwagen 2017
2017,Volkswagen,Golf,Hatchback,2020-01-27T20:44:18.511Z,Volkswagen Golf 2017,Volkswagen Golf 2017
2017,Volvo,V90,Wagon,2020-01-27T20:44:18.511Z,Volvo V90 2017,Volvo V90 2017
2017,Volkswagen,Golf-R,Hatchback,2020-01-27T20:44:18.511Z,Volkswagen Golf-R 2017,Volkswagen Golf-R 2017
2017,Volkswagen,Golf-Gti,Hatchback,2020-01-27T20:44:18.511Z,Volkswagen Golf-Gti 2017,Volkswagen Golf-Gti 2017
2017,Volkswagen,Tiguan-Limited,SUV,2020-01-27T20:44:18.511Z,Volkswagen Tiguan-Limited 2017,Volkswagen Tiguan-Limited 2017
