Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,mmy,mmy2
Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,23125,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,37,28,2031,21665,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,22195,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,19835,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,20635,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,22895,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,27,2031,17900,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,38,29,2031,18735,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,37,29,2031,19365,Toyota Corolla 2016,Toyota Corolla 2016
Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,28,2031,22680,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,21300,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,28,2031,18500,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,35,27,2031,21665,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,30,2031,19335,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,28,2031,21900,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,28,2031,21825,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,36,28,2031,18935,Toyota Corolla 2017,Toyota Corolla 2017
Toyota,Corolla,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,28,2031,20445,Toyota Corolla 2017,Toyota Corolla 2017
Chevrolet,Corvette-Stingray,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,53000,Chevrolet Corvette-Stingray 2014,Chevrolet Corvette-Stingray 2014
Chevrolet,Corvette-Stingray,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,57000,Chevrolet Corvette-Stingray 2014,Chevrolet Corvette-Stingray 2014
Chevrolet,Corvette-Stingray,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,62000,Chevrolet Corvette-Stingray 2014,Chevrolet Corvette-Stingray 2014
Chevrolet,Corvette-Stingray,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,58000,Chevrolet Corvette-Stingray 2014,Chevrolet Corvette-Stingray 2014
Chevrolet,Corvette,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,68160,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,64160,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,83000,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,63160,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,64000,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,55000,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,87650,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,73450,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,64450,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,69450,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,60000,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,59000,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,82270,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,86270,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,91650,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,79000,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,68450,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,59160,Chevrolet Corvette 2015,Chevrolet Corvette 2015
Chevrolet,Corvette,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,88345,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,79400,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,70145,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,65145,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,83400,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,82965,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,68855,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,59855,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,64400,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,74145,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,63855,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,86965,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,59400,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,92345,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,60400,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,64855,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,29,17,1385,69145,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,29,17,1385,55400,Chevrolet Corvette 2016,Chevrolet Corvette 2016
Chevrolet,Corvette,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,87015,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,59905,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,74195,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,65195,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,88395,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,59450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,55450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,70195,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,68905,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,65450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,79450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,69905,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,69195,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,63905,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,69450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,60450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,79195,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,92395,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Convertible,22,15,1385,83450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,22,15,1385,83015,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,73905,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Convertible,25,16,1385,64450,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,64905,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Chevrolet,Corvette,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,High-Performance,Compact,Coupe,25,16,1385,75195,Chevrolet Corvette 2017,Chevrolet Corvette 2017
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,22,2202,26470,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,2202,23120,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,22,2202,30620,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,2202,29370,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,22,2202,24370,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,22,2202,29120,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,22,2202,29820,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,2202,28570,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,2202,25220,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,2202,27870,Honda Cr-V 2014,Honda Cr-V 2014
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,32895,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,27,2202,23445,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,30895,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,27,2202,25545,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,29395,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,24695,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,26795,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,27,2202,28145,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,27,2202,31645,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,34,27,2202,29645,Honda Cr-V 2015,Honda Cr-V 2015
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,2202,27295,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,2202,31245,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,32095,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,2202,25845,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,28445,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,29945,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,2202,25045,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,24545,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,25995,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,2202,33395,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,2202,23745,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,2202,29745,Honda Cr-V 2016,Honda Cr-V 2016
Honda,Cr-Z,2014,regular unleaded,130.0,4.0,AUTOMATIC,front wheel drive,2.0,"Hatchback,Hybrid",Compact,2dr Hatchback,39,36,2202,20645,Honda Cr-Z 2014,Honda Cr-Z 2014
Honda,Cr-Z,2014,regular unleaded,130.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Hybrid",Compact,2dr Hatchback,38,31,2202,19995,Honda Cr-Z 2014,Honda Cr-Z 2014
Honda,Cr-Z,2014,regular unleaded,130.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Hybrid",Compact,2dr Hatchback,38,31,2202,23340,Honda Cr-Z 2014,Honda Cr-Z 2014
Honda,Cr-Z,2014,regular unleaded,130.0,4.0,MANUAL,front wheel drive,2.0,"Hatchback,Hybrid",Compact,2dr Hatchback,38,31,2202,21840,Honda Cr-Z 2014,Honda Cr-Z 2014
